left_actor_id,right_actor_id,weight
nm0000199,nm0000686,1
nm0000199,nm0000273,1
nm0000199,nm0000523,1
nm0000199,nm1475594,1
nm0000199,nm0000300,1
nm0000199,nm0710447,1
nm0000199,nm1950086,1
nm0000199,nm3616206,1
nm0000199,nm0001301,1
nm0000199,nm0000906,1
nm0000199,nm0004950,1
nm0000199,nm0134072,1
nm0000199,nm0000456,1
nm0000199,nm0005101,1
nm0000199,nm0582149,1
nm0000199,nm0881631,1
nm0000199,nm0811242,1
nm0000199,nm1725848,1
nm0000199,nm0241049,1
nm0000199,nm0000164,1
nm0000199,nm1404408,1
nm0000199,nm1404239,1
nm0000199,nm0000429,1
nm0000199,nm5831542,1
nm0000199,nm0816508,1
nm0000199,nm0635297,1
nm0000199,nm10920525,1
nm0001583,nm0283299,1
nm0001583,nm0568375,1
nm0283299,nm0568375,1
nm0000849,nm0603090,1
nm0000849,nm0098709,1
nm0000849,nm0617799,1
nm0000849,nm0000204,1
nm0000849,nm0001745,1
nm0000849,nm0001642,1
nm0000849,nm0000169,1
nm0000849,nm0000982,1
nm0000849,nm0000437,1
nm0000849,nm0583856,1
nm0000849,nm0000973,1
nm0000849,nm2825905,1
nm0000849,nm0356017,1
nm0000849,nm0424060,1
nm0000849,nm0919525,1
nm0000849,nm0000210,1
nm0000849,nm0420955,1
nm0000849,nm0205626,1
nm0000849,nm0185819,1
nm0000849,nm0365140,1
nm0000849,nm0001132,1
nm0000849,nm3159825,1
nm0000849,nm3904817,1
nm0000849,nm3127008,1
nm0000849,nm9121761,1
nm0000849,nm6658398,1
nm0000849,nm2090422,1
nm0000849,nm0000255,1
nm0000849,nm1385871,1
nm0000849,nm1046097,1
nm0000849,nm0000136,1
nm0000849,nm0001691,1
nm0000849,nm0089217,1
nm0000849,nm1055413,1
nm0000849,nm0004851,2
nm0000849,nm0000139,1
nm0000849,nm0000576,1
nm0000849,nm0252961,1
nm0000849,nm0872910,1
nm0000849,nm0000234,1
nm0000849,nm9552585,1
nm0000849,nm9552586,1
nm0000849,nm0765597,1
nm0000849,nm2207582,1
nm0000849,nm0000173,1
nm0000849,nm0799777,1
nm0000849,nm3616206,1
nm0000849,nm2225369,1
nm0000849,nm0000438,1
nm0000849,nm0000201,1
nm0000849,nm1102577,1
nm0000849,nm0441287,1
nm0000849,nm0000161,1
nm0603090,nm0098709,1
nm0603090,nm0617799,1
nm0603090,nm0000367,1
nm0603090,nm0000172,1
nm0603090,nm3746838,1
nm0603090,nm2794962,1
nm0603090,nm3150488,1
nm0603090,nm0507073,1
nm0098709,nm0617799,1
nm0098709,nm0000619,1
nm0098709,nm0470981,1
nm0098709,nm0033550,1
nm0089231,nm0175305,1
nm0089231,nm0001497,1
nm0089231,nm0000138,1
nm0175305,nm0001497,1
nm0175305,nm0000138,1
nm0175305,nm0086470,1
nm0175305,nm0887187,1
nm0175305,nm0566187,1
nm0175305,nm0015196,1
nm0175305,nm2254074,1
nm0175305,nm2971204,1
nm0175305,nm0004978,1
nm0175305,nm1483196,1
nm0175305,nm0001143,1
nm0001497,nm0000138,2
nm0001497,nm0000379,3
nm0001497,nm0000353,1
nm0001497,nm0290556,2
nm0001497,nm0000140,1
nm0001497,nm0000531,1
nm0001497,nm0000375,1
nm0001497,nm0000285,1
nm0001497,nm0000156,1
nm0001497,nm0001610,1
nm0001497,nm0000547,1
nm0001497,nm0000313,1
nm0001497,nm0006969,2
nm0001497,nm0177933,1
nm0001497,nm0333410,1
nm0001497,nm0002006,1
nm0001497,nm0000123,1
nm0001497,nm0000949,1
nm0001497,nm0000977,1
nm0001497,nm0350453,1
nm0001497,nm0000204,1
nm0001497,nm0001731,1
nm0001497,nm1659547,1
nm0001497,nm0249291,1
nm0001497,nm0001473,1
nm0001497,nm0000501,1
nm0001497,nm0765597,1
nm0001497,nm0836121,1
nm0000138,nm0842770,1
nm0000138,nm0948679,1
nm0000138,nm0665265,1
nm0000138,nm0000139,1
nm0000138,nm0000358,1
nm0000138,nm0000980,1
nm0000138,nm0000158,1
nm0000138,nm0000686,1
nm0000138,nm0000640,1
nm0000138,nm0000949,2
nm0000138,nm0000295,1
nm0000138,nm0000604,1
nm0000138,nm0000354,1
nm0000138,nm0000197,1
nm0000138,nm0000242,1
nm0000138,nm0005023,1
nm0000138,nm0000124,1
nm0000138,nm2218894,1
nm0000138,nm0000128,1
nm0000138,nm0835016,1
nm0000138,nm0267042,1
nm0000138,nm0000701,1
nm0000138,nm0280199,1
nm0000138,nm0745751,1
nm0000138,nm1706767,1
nm0000138,nm3053338,2
nm0000138,nm0000190,1
nm0000138,nm2225369,1
nm0000138,nm0000658,1
nm0000138,nm0607865,1
nm0000138,nm0749263,1
nm0000138,nm0001426,1
nm0000138,nm1659547,1
nm0000138,nm0249291,1
nm0000138,nm0330687,1
nm0000138,nm0680983,1
nm0000138,nm0913822,1
nm0000138,nm2309517,1
nm0000138,nm0915208,1
nm0000138,nm0357979,1
nm0000138,nm0362766,1
nm0000138,nm2401020,1
nm0000138,nm1727304,1
nm0000138,nm0004937,1
nm0000138,nm0910607,1
nm0000138,nm0913488,1
nm0000138,nm0000093,1
nm0000138,nm0386472,1
nm0000461,nm0001781,1
nm0000461,nm0002150,1
nm0000461,nm0463233,1
nm0000461,nm0444621,1
nm0000461,nm0000289,1
nm0000461,nm0440229,1
nm0000461,nm0000920,2
nm0000461,nm0747114,1
nm0000461,nm0000220,1
nm0000461,nm0242903,1
nm0000461,nm0778741,1
nm0000461,nm0000929,1
nm0000461,nm0000286,1
nm0000461,nm0340284,1
nm0000461,nm0946131,1
nm0000461,nm0026121,1
nm0000461,nm0000514,1
nm0000461,nm0344603,1
nm0000461,nm0363596,1
nm0000461,nm0095751,1
nm0000461,nm0677139,1
nm0000461,nm0001535,1
nm0000461,nm0141981,1
nm0000461,nm0005613,1
nm0000461,nm0478640,1
nm0000461,nm0684522,1
nm0000461,nm0624939,1
nm0000461,nm0716490,1
nm0000461,nm2805495,1
nm0000461,nm0381043,1
nm0000461,nm2600193,1
nm0000461,nm0000874,1
nm0000461,nm0795281,1
nm0000461,nm3199150,1
nm0000461,nm0243070,1
nm0000461,nm0304629,1
nm0000461,nm0000522,1
nm0000461,nm1683043,1
nm0000461,nm0000421,1
nm0000461,nm0000174,1
nm0000461,nm1137209,1
nm0000461,nm0000868,1
nm0000461,nm0120698,1
nm0000461,nm1859561,1
nm0000461,nm0002029,1
nm0000461,nm0298074,1
nm0000461,nm0054214,1
nm0000461,nm2179180,1
nm0000461,nm0042805,1
nm0000461,nm0553436,1
nm0000461,nm0240380,1
nm0000461,nm2446511,1
nm0000461,nm0579460,1
nm0000461,nm5108650,1
nm0000461,nm8065502,1
nm0000461,nm0117374,1
nm0000461,nm0867004,1
nm0000461,nm0903677,1
nm0000461,nm1939205,1
nm0000461,nm0700712,1
nm0000461,nm0063440,1
nm0000461,nm0389527,1
nm0000461,nm4687436,1
nm0000461,nm1133857,1
nm0000461,nm0383354,1
nm0000461,nm2366374,1
nm0000461,nm2813297,1
nm0000461,nm0589700,1
nm0000461,nm1089325,2
nm0000461,nm0495799,1
nm0000461,nm1249752,1
nm0000461,nm8971326,1
nm0000461,nm8905347,1
nm0000461,nm0001997,1
nm0000461,nm1889973,1
nm0000461,nm0891514,1
nm0000461,nm4120445,1
nm0000461,nm0005057,1
nm0000461,nm2106870,1
nm0000461,nm0724995,1
nm0000461,nm6731196,1
nm0000461,nm6095011,1
nm0000461,nm7592196,1
nm0000461,nm0687443,1
nm0000461,nm2463805,1
nm0000461,nm2628409,1
nm0000461,nm1997152,1
nm0000461,nm0084370,1
nm0000461,nm0662505,1
nm0000461,nm8133624,1
nm0000461,nm1182008,1
nm0000461,nm1965525,1
nm0000461,nm6334952,1
nm0000461,nm7988155,1
nm0001781,nm0002150,1
nm0001781,nm0463233,1
nm0002150,nm0463233,1
nm0001108,nm0001456,1
nm0001108,nm0852082,1
nm0001108,nm1325216,1
nm0001108,nm0541908,1
nm0001108,nm0220097,1
nm0001108,nm0764781,1
nm0001108,nm0192560,1
nm0001108,nm0001590,1
nm0001108,nm0056342,1
nm0001108,nm0342041,1
nm0001108,nm1767820,1
nm0001108,nm0005010,1
nm0001108,nm0000616,1
nm0001108,nm0202966,1
nm0001108,nm0507212,1
nm0001108,nm0000708,1
nm0001108,nm1323785,2
nm0001108,nm0000499,1
nm0001108,nm0517638,1
nm0001108,nm0184392,1
nm0001108,nm0817884,1
nm0001108,nm0044582,1
nm0001108,nm11422443,1
nm0001108,nm0000281,1
nm0001108,nm0004765,1
nm0001108,nm1154986,1
nm0001108,nm3952294,1
nm0001108,nm0000134,1
nm0001108,nm12093691,1
nm0001108,nm12351088,1
nm0001108,nm1809054,1
nm0001108,nm0001298,1
nm0001108,nm4535518,1
nm0001108,nm1330276,1
nm0001108,nm1556320,1
nm0001108,nm2583626,1
nm0001108,nm0004895,1
nm0001108,nm0566052,1
nm0001108,nm0225963,1
nm0001108,nm3892002,1
nm0001108,nm1446934,1
nm0001108,nm0204316,1
nm0001108,nm0002055,1
nm0001108,nm0885062,1
nm0001108,nm0331577,2
nm0001108,nm0575216,1
nm0001108,nm0518085,1
nm0001108,nm0001600,1
nm0001108,nm0518715,1
nm0001108,nm0001418,1
nm0001108,nm0178757,1
nm0001108,nm1005720,1
nm0001108,nm3180325,1
nm0001108,nm0001484,1
nm0001108,nm0000274,1
nm0001108,nm1119340,1
nm0001108,nm0660913,1
nm0001108,nm0754589,1
nm0001108,nm1495931,1
nm0001108,nm0445477,1
nm0001108,nm4201539,1
nm0001108,nm0630091,1
nm0001108,nm0957257,1
nm0001108,nm1343810,1
nm0001108,nm3636763,1
nm0001108,nm1979256,1
nm0001108,nm0001803,1
nm0001108,nm0152082,1
nm0001456,nm0852082,1
nm0001456,nm1325216,1
nm0852082,nm1325216,1
nm0000450,nm0000513,1
nm0000450,nm0682071,1
nm0000450,nm0383449,1
nm0000450,nm0001191,1
nm0000450,nm0001833,1
nm0000450,nm0028690,1
nm0000450,nm1112902,1
nm0000450,nm0000870,1
nm0000450,nm0909665,1
nm0000450,nm0000378,1
nm0000450,nm0001999,1
nm0000450,nm0000160,1
nm0000450,nm0001215,1
nm0000450,nm0000673,1
nm0000450,nm0001570,1
nm0000450,nm0001608,1
nm0000450,nm0206257,1
nm0000450,nm0000129,1
nm0000450,nm1157358,1
nm0000450,nm0000609,1
nm0000450,nm0001774,1
nm0000450,nm0000098,1
nm0000450,nm0005226,1
nm0000450,nm0004286,1
nm0000450,nm0001416,3
nm0000450,nm1738584,1
nm0000450,nm0608090,1
nm0000450,nm0931329,1
nm0000450,nm0000158,1
nm0000450,nm0000210,1
nm0000450,nm0010736,3
nm0000450,nm0001473,1
nm0000450,nm0097842,1
nm0000450,nm0295334,1
nm0000450,nm0000658,1
nm0000450,nm0205626,1
nm0000450,nm0316079,1
nm0000450,nm0000123,1
nm0000450,nm0331516,1
nm0000450,nm0631490,1
nm0000450,nm0296545,1
nm0000450,nm0352905,1
nm0000450,nm0000093,1
nm0000450,nm0000705,2
nm0000450,nm1706767,1
nm0000450,nm0000686,1
nm0000450,nm0411980,1
nm0000450,nm0752407,1
nm0000450,nm0651159,1
nm0000450,nm0678061,1
nm0000450,nm0001618,1
nm0000450,nm0687146,1
nm0000450,nm2225369,1
nm0000450,nm1242688,1
nm0000450,nm2955013,1
nm0000450,nm1046097,1
nm0000450,nm0117709,1
nm0000450,nm0376716,1
nm0000450,nm0420955,1
nm0000450,nm0001806,1
nm0000513,nm0682071,2
nm0000513,nm0383449,1
nm0000513,nm0000554,1
nm0000513,nm0000495,1
nm0000513,nm0005273,1
nm0000513,nm0000117,2
nm0000513,nm0000615,1
nm0000513,nm0000661,1
nm0000513,nm0000368,1
nm0000513,nm0001601,1
nm0000513,nm0001533,1
nm0000513,nm0000123,1
nm0000513,nm0005377,1
nm0000513,nm0913460,1
nm0000513,nm0000274,1
nm0000513,nm0751638,1
nm0000513,nm0004783,1
nm0000513,nm0001709,1
nm0000513,nm0470981,1
nm0000513,nm0163988,2
nm0000513,nm0004742,1
nm0000513,nm0000285,1
nm0000513,nm0004999,1
nm0000513,nm0000107,1
nm0000513,nm0262635,1
nm0000513,nm0005458,1
nm0000513,nm0000174,1
nm0000513,nm1035682,1
nm0000513,nm0004137,1
nm0000513,nm0005466,1
nm0000513,nm0001505,1
nm0000513,nm0062844,1
nm0000513,nm1790460,1
nm0000513,nm0385644,1
nm0000513,nm0790057,1
nm0000513,nm0000741,1
nm0000513,nm0001454,1
nm0000513,nm0000237,1
nm0000513,nm0000225,1
nm0000513,nm0193846,1
nm0000513,nm0217937,1
nm0000513,nm0005112,1
nm0000513,nm0001285,1
nm0000513,nm0000190,1
nm0000513,nm0000673,1
nm0000513,nm0000202,1
nm0000513,nm0370035,1
nm0000513,nm0000166,1
nm0000513,nm1291227,1
nm0000513,nm0000456,1
nm0000513,nm0683467,1
nm0000513,nm0893257,1
nm0000513,nm0000515,1
nm0000513,nm0005031,1
nm0000513,nm0005049,1
nm0000513,nm1565037,1
nm0000513,nm4442068,1
nm0000513,nm0811242,1
nm0000513,nm2906174,1
nm0000513,nm0000444,1
nm0682071,nm0383449,1
nm0682071,nm0000432,1
nm0682071,nm0000362,1
nm0682071,nm0005148,1
nm0682071,nm1500155,1
nm0682071,nm0429044,1
nm0682071,nm0362668,1
nm0682071,nm0001696,1
nm0682071,nm0001133,1
nm0682071,nm2656818,1
nm0682071,nm1565037,1
nm0682071,nm4442068,1
nm0000154,nm0768018,1
nm0000154,nm0200057,1
nm0000154,nm0272521,1
nm0000154,nm0001111,1
nm0000154,nm0000170,1
nm0000154,nm0001751,1
nm0000154,nm0005132,1
nm0000154,nm0000613,1
nm0000154,nm0005042,1
nm0000154,nm0000166,1
nm0000154,nm0000673,1
nm0000154,nm0000257,1
nm0000154,nm0000656,1
nm0000154,nm0001427,1
nm0000154,nm0000385,1
nm0000154,nm0001618,1
nm0000154,nm0191412,1
nm0000154,nm1113550,1
nm0000154,nm0000375,1
nm0000154,nm0000705,1
nm0000154,nm0000562,1
nm0000154,nm0386472,1
nm0000154,nm0953882,1
nm0000154,nm0098378,1
nm0000154,nm0324658,1
nm0000154,nm0001399,1
nm0000154,nm5520432,1
nm0000154,nm0935653,1
nm0000154,nm0396812,1
nm0000154,nm0636942,1
nm0000154,nm0000149,1
nm0000154,nm0947338,1
nm0000154,nm0427728,1
nm0000154,nm0000242,2
nm0000154,nm0915865,1
nm0000154,nm1840708,1
nm0000154,nm3172776,1
nm0000154,nm0319843,1
nm0000154,nm0643740,1
nm0000154,nm0001147,1
nm0000154,nm0001143,1
nm0000154,nm0919616,1
nm0000154,nm0001803,1
nm0000154,nm0891786,1
nm0000154,nm0004695,1
nm0000154,nm3929195,1
nm0000154,nm0526019,1
nm0000154,nm0662981,1
nm0000154,nm0369513,1
nm0000154,nm3905141,1
nm0000154,nm10331748,1
nm0000154,nm0002071,1
nm0000154,nm0001475,1
nm0000154,nm0000576,1
nm0000154,nm0550371,1
nm0000154,nm1754059,1
nm0000154,nm0000681,1
nm0000154,nm0457796,1
nm0000154,nm0925220,1
nm0000154,nm0342029,1
nm0000154,nm0915208,1
nm0000154,nm0000706,1
nm0000154,nm0402271,1
nm0000154,nm4867258,1
nm0000154,nm1670029,1
nm0000154,nm0241049,1
nm0000154,nm0193846,1
nm0000154,nm0004801,1
nm0768018,nm0200057,1
nm0768018,nm0272521,1
nm0768018,nm0295816,1
nm0768018,nm0167340,1
nm0768018,nm7133386,1
nm0768018,nm0017644,1
nm0768018,nm0104787,1
nm0768018,nm7133387,1
nm0768018,nm6370684,1
nm0768018,nm0201387,1
nm0768018,nm1017994,1
nm0200057,nm0272521,1
nm0200057,nm0328828,1
nm0200057,nm0482987,1
nm0200057,nm0751085,1
nm0344435,nm0004821,1
nm0344435,nm0262635,1
nm0344435,nm0004695,1
nm0344435,nm0341737,1
nm0344435,nm0000596,1
nm0344435,nm0722629,1
nm0344435,nm0000335,1
nm0344435,nm0000367,1
nm0344435,nm0262521,1
nm0344435,nm0514638,1
nm0344435,nm0602941,1
nm0344435,nm0001767,1
nm0344435,nm0000207,1
nm0344435,nm0226820,2
nm0344435,nm0289098,1
nm0344435,nm0654110,1
nm0344435,nm0461136,1
nm0344435,nm2301950,1
nm0344435,nm0000347,1
nm0344435,nm0828980,1
nm0344435,nm0001215,1
nm0344435,nm0002091,1
nm0344435,nm0304801,1
nm0344435,nm0000141,1
nm0344435,nm0000244,1
nm0344435,nm0339460,1
nm0344435,nm0000982,1
nm0344435,nm0006969,1
nm0344435,nm0004988,1
nm0344435,nm2254074,1
nm0344435,nm3385128,1
nm0344435,nm2358540,1
nm0004821,nm0262635,1
nm0004821,nm0004695,1
nm0004821,nm0005154,1
nm0004821,nm0001303,1
nm0004821,nm0001233,1
nm0004821,nm2782797,1
nm0004821,nm0066098,1
nm0004821,nm0189144,1
nm0004821,nm0479471,1
nm0004821,nm1157358,1
nm0004821,nm0206257,1
nm0004821,nm0005458,1
nm0004821,nm0000182,1
nm0004821,nm0000560,1
nm0004821,nm0001029,1
nm0004821,nm1573253,1
nm0004821,nm0000368,1
nm0004821,nm0636426,1
nm0004821,nm2628935,1
nm0004821,nm0001780,1
nm0004821,nm5754425,1
nm0004821,nm0000515,1
nm0004821,nm1512166,1
nm0004821,nm0000246,1
nm0004821,nm0816508,1
nm0004821,nm0772704,1
nm0262635,nm0004695,1
nm0262635,nm0500200,1
nm0262635,nm0005326,1
nm0262635,nm0647638,1
nm0262635,nm0424060,4
nm0262635,nm0159776,1
nm0262635,nm1211344,1
nm0262635,nm0000107,1
nm0262635,nm0005458,2
nm0262635,nm0000178,1
nm0262635,nm0000661,1
nm0262635,nm0947338,1
nm0262635,nm0000206,1
nm0262635,nm0001845,1
nm0262635,nm0491402,1
nm0262635,nm1404408,1
nm0262635,nm3500747,1
nm0262635,nm0191633,1
nm0262635,nm0614165,1
nm0262635,nm0126284,1
nm0262635,nm0193295,1
nm0262635,nm0004754,1
nm0262635,nm0117146,1
nm0262635,nm0001772,1
nm0262635,nm0538683,1
nm0262635,nm0001264,1
nm0262635,nm0915989,1
nm0262635,nm0000168,2
nm0262635,nm2017943,1
nm0262635,nm0004741,1
nm0262635,nm0266824,1
nm0262635,nm1225406,1
nm0262635,nm0252961,1
nm0262635,nm0757855,1
nm0262635,nm0604742,1
nm0262635,nm0267506,1
nm0262635,nm0310966,1
nm0262635,nm0001100,1
nm0262635,nm0000375,5
nm0262635,nm0719637,1
nm0262635,nm0397171,1
nm0262635,nm0001599,1
nm0262635,nm0000268,1
nm0262635,nm1551130,1
nm0262635,nm0812307,1
nm0262635,nm0169806,1
nm0262635,nm0788335,1
nm0262635,nm0290556,1
nm0262635,nm0000213,1
nm0262635,nm0440860,1
nm0262635,nm0005416,1
nm0262635,nm0068382,1
nm0262635,nm0331516,1
nm0262635,nm1869101,2
nm0262635,nm0000671,1
nm0262635,nm0068260,1
nm0262635,nm0842770,1
nm0262635,nm0000438,1
nm0262635,nm0000602,1
nm0262635,nm1157358,1
nm0262635,nm0333410,1
nm0262635,nm2201555,1
nm0262635,nm0749263,3
nm0262635,nm1165110,3
nm0262635,nm1659221,1
nm0262635,nm5085683,1
nm0262635,nm0242026,1
nm0262635,nm0818055,1
nm0262635,nm9125822,1
nm0262635,nm10309420,1
nm0262635,nm10558382,1
nm0262635,nm0185819,1
nm0262635,nm0000130,1
nm0004695,nm0322513,1
nm0004695,nm0000675,1
nm0004695,nm0001971,1
nm0004695,nm0159789,1
nm0004695,nm0005024,1
nm0004695,nm0000565,1
nm0004695,nm0000950,1
nm0004695,nm0199215,1
nm0004695,nm0001364,1
nm0004695,nm0001616,1
nm0004695,nm0999075,1
nm0004695,nm0908094,1
nm0004695,nm0004790,1
nm0004695,nm1008709,1
nm0004695,nm0000620,2
nm0004695,nm0654110,1
nm0004695,nm0000246,1
nm0004695,nm0005273,1
nm0004695,nm0000205,1
nm0004695,nm0784884,1
nm0004695,nm0176981,1
nm0004695,nm0283945,1
nm0004695,nm1161069,1
nm0004695,nm0000982,1
nm0004695,nm0330687,1
nm0004695,nm0000409,1
nm0004695,nm0000572,1
nm0004695,nm1117791,1
nm0004695,nm0748620,1
nm0004695,nm0000213,1
nm0004695,nm0111013,1
nm0004695,nm0000196,1
nm0004695,nm0539082,1
nm0004695,nm0005433,1
nm0004695,nm0000210,1
nm0004695,nm0004937,1
nm0004695,nm0004266,1
nm0004695,nm0000729,1
nm0004695,nm0005028,1
nm0004695,nm0000885,1
nm0004695,nm0001803,2
nm0004695,nm0735442,1
nm0004695,nm0000134,1
nm0004695,nm0582149,1
nm0004695,nm0000968,1
nm0004695,nm0790291,1
nm0004695,nm0005315,1
nm0004695,nm0570364,1
nm0004695,nm3688576,1
nm0004695,nm0000112,1
nm0004695,nm0000161,1
nm0004695,nm0000532,1
nm0004695,nm0891786,1
nm0004695,nm0005458,1
nm0004695,nm0000169,1
nm0004695,nm0000706,1
nm0004695,nm0005048,1
nm0004695,nm1143816,1
nm0004695,nm0657760,1
nm0000161,nm0000547,1
nm0000161,nm0001691,1
nm0000161,nm0535502,1
nm0000161,nm0001872,2
nm0000161,nm0000156,1
nm0000161,nm0000704,1
nm0000161,nm0000675,1
nm0000161,nm0001745,1
nm0000161,nm0075359,1
nm0000161,nm0066586,1
nm0000161,nm0004787,1
nm0000161,nm0406975,1
nm0000161,nm0000104,4
nm0000161,nm0000136,1
nm0000161,nm0000353,1
nm0000161,nm0000112,2
nm0000161,nm0000437,1
nm0000161,nm0000332,1
nm0000161,nm0268199,1
nm0000161,nm0000661,1
nm0000161,nm0040586,1
nm0000161,nm0004851,1
nm0000161,nm0948267,1
nm0000161,nm0000237,1
nm0000161,nm0001467,1
nm0000161,nm0001254,1
nm0000161,nm0302108,1
nm0000161,nm0000671,1
nm0000161,nm1491631,1
nm0000161,nm0000604,1
nm0000161,nm1242688,1
nm0000161,nm0005562,1
nm0000161,nm5050435,1
nm0000161,nm7449863,1
nm0000161,nm0001191,1
nm0000161,nm0416673,2
nm0000161,nm0001674,1
nm0000161,nm0001857,1
nm0000161,nm0314524,1
nm0000161,nm0000532,1
nm0000161,nm0913812,1
nm0000161,nm0148387,1
nm0000161,nm0407033,1
nm0000161,nm0004778,1
nm0000161,nm0013037,1
nm0000161,nm4524012,1
nm0000161,nm2957490,1
nm0000161,nm6073955,1
nm0000161,nm0220240,1
nm0000161,nm6004682,1
nm0000161,nm0000507,1
nm0000161,nm0000285,1
nm0000161,nm0300712,1
nm0000161,nm0542133,1
nm0000161,nm0001475,1
nm0000161,nm0110168,1
nm0000161,nm0243231,1
nm0000161,nm0251986,1
nm0000161,nm0002907,1
nm0000161,nm3103126,1
nm0000161,nm1840504,1
nm0000161,nm0126284,1
nm0000161,nm4175221,1
nm0000161,nm0005351,1
nm0000161,nm0000168,1
nm0000161,nm2110418,1
nm0000161,nm0534635,1
nm0000161,nm0001401,1
nm0000161,nm1102577,1
nm0000161,nm0441287,1
nm0000547,nm0001691,1
nm0000547,nm0535502,1
nm0000547,nm0000300,1
nm0000547,nm0000136,1
nm0000547,nm0001132,1
nm0000547,nm0001212,1
nm0000547,nm0004486,1
nm0000547,nm0001811,1
nm0000547,nm0000379,1
nm0000547,nm0290556,1
nm0000547,nm0000596,1
nm0000547,nm0001517,1
nm0000547,nm0126537,1
nm0000547,nm0000152,1
nm0000547,nm0048379,1
nm0000547,nm0141715,1
nm0000547,nm0350453,1
nm0000547,nm2605345,1
nm0000547,nm0001426,2
nm0000547,nm0204706,1
nm0000547,nm0922342,1
nm0000547,nm0006610,1
nm0000547,nm0000225,1
nm0000547,nm0001285,1
nm0000547,nm0000115,1
nm0000547,nm0059431,1
nm0000547,nm1954240,2
nm0000547,nm0000491,1
nm0000547,nm0135585,1
nm0000547,nm0005226,1
nm0000547,nm1659547,1
nm0000547,nm0765597,1
nm0000547,nm0931404,1
nm0000547,nm1210124,1
nm0000547,nm2934314,1
nm0000547,nm1362962,1
nm0000547,nm1569276,1
nm0000547,nm1812656,1
nm0000547,nm1396022,1
nm0000547,nm0005048,1
nm0000547,nm1868320,1
nm0000547,nm0000241,1
nm0000547,nm1503432,1
nm0000547,nm1890824,1
nm0000547,nm2818274,1
nm0000547,nm0199215,1
nm0000547,nm0768936,1
nm0000547,nm3075959,1
nm0000547,nm0821709,1
nm0000547,nm0001848,1
nm0000547,nm0001475,1
nm0000547,nm0000673,1
nm0000547,nm2253071,1
nm0000547,nm3042755,1
nm0000547,nm0005188,1
nm0000547,nm0206257,1
nm0000547,nm0275486,1
nm0000547,nm3053338,1
nm0000547,nm0293509,1
nm0000547,nm0000456,1
nm0000547,nm0001724,1
nm0000547,nm2129662,1
nm0000547,nm1157358,1
nm0000547,nm5647588,1
nm0000547,nm0996669,1
nm0000547,nm0654648,1
nm0000547,nm4977564,1
nm0000547,nm0932112,1
nm0000547,nm0098378,1
nm0000547,nm4617515,1
nm0000547,nm2777597,1
nm0001691,nm0535502,1
nm0001691,nm0000123,1
nm0001691,nm0001876,1
nm0001691,nm0000671,1
nm0001691,nm0000554,2
nm0001691,nm0915989,1
nm0001691,nm0000092,1
nm0001691,nm0000701,1
nm0001691,nm0001618,1
nm0001691,nm0000323,1
nm0001691,nm0000112,1
nm0001691,nm0000130,1
nm0001691,nm0007237,1
nm0001691,nm0001439,1
nm0001691,nm0086697,1
nm0001691,nm0035788,1
nm0001691,nm0005132,2
nm0001691,nm0089217,4
nm0001691,nm0915208,1
nm0001691,nm0000215,1
nm0001691,nm0000443,1
nm0001691,nm0159776,1
nm0001691,nm0000136,4
nm0001691,nm0461136,2
nm0001691,nm0001114,1
nm0001691,nm0817980,1
nm0001691,nm1039877,1
nm0001691,nm0000234,1
nm0001691,nm0001833,2
nm0001691,nm0001475,1
nm0001691,nm0000949,1
nm0001691,nm0654110,1
nm0001691,nm0003244,1
nm0001691,nm0180411,1
nm0001691,nm0118983,1
nm0001691,nm4563869,1
nm0001691,nm3115493,1
nm0001691,nm0004851,1
nm0001691,nm0574534,1
nm0001691,nm0000147,1
nm0001691,nm0000307,1
nm0001691,nm0001394,1
nm0001691,nm0001648,1
nm0001691,nm0857472,1
nm0001691,nm2317782,1
nm0001691,nm7567974,1
nm0001691,nm2541974,1
nm0001691,nm0860997,1
nm0001691,nm0394034,1
nm0001691,nm1191900,1
nm0001691,nm2309517,1
nm0001691,nm0001724,1
nm0001691,nm0856500,1
nm0535502,nm0085407,1
nm0535502,nm0001075,1
nm0535502,nm0000690,1
nm0535502,nm0302108,1
nm0535502,nm0339460,1
nm0535502,nm0701512,1
nm0535502,nm0001763,1
nm0535502,nm0543383,1
nm0535502,nm0001974,1
nm0535502,nm0001290,1
nm0535502,nm0109208,1
nm0535502,nm1099188,1
nm0535502,nm0111013,1
nm0535502,nm0068338,1
nm0535502,nm1443740,1
nm0000136,nm0001287,1
nm0000136,nm0000453,1
nm0000136,nm0001059,1
nm0000136,nm0000307,6
nm0000136,nm0001833,1
nm0000136,nm0001808,1
nm0000136,nm0004851,2
nm0000136,nm0004376,1
nm0000136,nm0341737,1
nm0000136,nm0000300,1
nm0000136,nm0001132,1
nm0000136,nm0000104,1
nm0000136,nm0000353,1
nm0000136,nm0000701,1
nm0000136,nm0001046,1
nm0000136,nm0593664,1
nm0000136,nm0089217,4
nm0000136,nm0461136,3
nm0000136,nm0004742,1
nm0000136,nm0001806,1
nm0000136,nm0000459,1
nm0000136,nm0383603,1
nm0000136,nm0446303,1
nm0000136,nm0608090,1
nm0000136,nm0000518,1
nm0000136,nm0728795,1
nm0000136,nm0000610,1
nm0000136,nm0001173,1
nm0000136,nm0728346,1
nm0000136,nm0202603,1
nm0000136,nm0000614,1
